0,6,-55.43857021000001
1,10,-53.523479612
2,11,-53.322582351600005
3,13,-52.49388693328001
4,14,-52.462747950624006
5,15,-51.72101071849921
6,17,-52.44963562879937
7,18,-51.930585675039495
8,19,-52.2181360060316
9,20,-52.69776333082528
10,24,-50.84288808266023
11,33,-50.70611273212819
12,34,-50.71018438770255
13,36,-51.64059713016204
14,39,-52.03574391012963
15,40,-52.97661332810371
16,42,-53.516814672482965
17,44,-53.558669961986375
18,45,-53.6978984335891
19,47,-52.07787130487128
20,49,-51.88995154989703
21,50,-51.197160365917625
22,53,-52.306947580734104
23,54,-53.77198313258729
24,55,-55.96943032806983
25,56,-56.64018973845587
26,57,-56.36378755676469
27,60,-55.619718849411754
28,61,-54.750790637529406
29,63,-53.895009722023524
30,65,-54.71619944761882
31,66,-55.402703214095055
32,67,-55.314408985276046
33,68,-57.146396286220835
34,71,-57.88075458297667
35,72,-59.644457842381335
36,73,-59.93418409990507
37,74,-59.139434401924056
38,76,-57.78876186953924
39,79,-57.4849154036314
40,84,-56.60848113090512
41,85,-54.8890579087241
42,86,-55.49468252897928
43,87,-54.72054324918342
44,88,-54.08403773934674
45,89,-53.691114169477395
46,94,-52.738157055581915
47,102,-52.42309356246554
48,105,-51.281139085972434
49,106,-51.437344574777946
50,113,-51.00494930982235
51,116,-50.186579999857884
52,118,-54.44956681588631
53,119,-56.97656048270905
54,120,-57.760508102167236
55,124,-58.11137583773379
56,125,-60.24067314018703
57,126,-60.82848200614962
58,129,-61.22953461491969
59,130,-60.480430579935756
60,133,-59.8923238359486
61,137,-59.23501782875888
62,139,-58.170543173007104
63,141,-57.49706104840568
64,142,-56.898107874724545
65,143,-55.857064525779634
66,144,-53.672254208623706
67,148,-52.17000923289896
68,150,-50.72934217831917
69,153,-49.81587848465534
70,154,-49.876666449724276
71,155,-48.91493753177942
72,157,-48.61089049342354
73,158,-48.589958100738826
74,159,-47.77713614659106
75,162,-48.06946066927285
76,164,-49.540622921418276
77,165,-49.849049339134616
78,167,-49.5572248133077
79,168,-48.89857466264616
80,171,-47.997679526116926
81,176,-47.392963838893536
82,177,-46.91430020911483
83,178,-46.37466175529186
84,180,-46.03449417423349
85,181,-45.57442322938679
86,183,-44.915113365509434
87,185,-44.067378370407546
88,186,-42.70297266432603
89,187,-42.087439363460824
90,188,-41.40010812876866
