0,6,5.575463295
1,10,5.470139551
2,11,5.878505364
3,13,6.005229532
4,14,5.373118944
5,15,4.540843826
6,17,4.251416325
7,18,4.181262779
8,19,3.785948887
9,20,3.260455562
10,24,2.957159282
11,33,2.752679468
12,34,2.639986802
13,36,2.500590149
14,39,2.300204041
15,40,2.130000402
16,42,2.073632399
17,44,1.941778644
18,45,1.849386584
19,47,1.746967611
20,49,1.70863807
21,50,1.595979712
22,53,1.556228226
23,54,1.439811723
24,55,1.428774608
25,56,1.350639592
26,57,1.316428717
27,60,1.233070156
28,61,1.179648964
29,63,1.167975397
30,65,1.350727693
31,66,1.335593903
32,67,2.121449051
33,68,2.055838607
34,71,2.016656202
35,72,2.624927149
36,73,2.850607422
37,74,2.798215411
38,76,2.689197104
39,79,2.572380981
40,84,2.512484186
41,85,2.420600279
42,86,2.344314071
43,87,2.271947236
44,88,2.243824578
45,89,2.130192309
46,94,2.124161197
47,102,1.912168132
48,105,1.785098542
49,106,1.708117441
50,113,1.631546593
51,116,1.50143817
52,118,1.514061009
53,119,1.485680203
54,120,1.426737162
55,124,1.35463195
56,125,1.336816696
57,126,1.321783899
58,129,1.291144751
59,130,1.36486066
60,133,1.391656654
61,137,1.366421188
62,139,1.299702438
63,141,1.351320805
64,142,1.353803422
65,143,1.337393268
66,144,1.430610233
67,148,1.397012372
68,150,1.426721737
69,153,1.504577235
70,154,1.53938598
71,155,1.653777717
72,157,1.650284099
73,158,1.769193612
74,159,1.803154719
75,162,1.796963979
76,164,1.936291221
77,165,1.920715293
78,167,1.978770812
79,168,2.001665934
80,171,2.121390163
81,176,2.079952827
82,177,2.148183773
83,178,2.228353246
84,180,2.300614487
85,181,2.33054932
86,183,2.365476601
87,185,2.463815409
88,186,2.50912179
89,187,2.534339916
90,188,2.646325407
91,190,2.63820679
92,191,2.605245032
93,198,2.65215531
94,202,2.765442682
95,206,2.825639639
96,207,2.901453617
97,208,3.03309386
98,212,3.083560984
99,215,3.0863036
100,218,3.091470963
101,219,3.030897718
102,222,3.030738005
103,223,3.039240368
104,225,2.996715933
105,226,3.043513679
106,227,3.066751404
107,229,3.055793987
108,230,3.087237037
109,232,3.089561659
110,233,3.087442817
111,234,3.042756631
112,237,2.97526363
113,240,2.917580549
114,245,3.269903162
115,247,3.582980545
116,249,3.771545373
117,250,4.233862372
118,255,4.188441397
119,258,4.191737276
120,259,4.212150714
121,260,4.16377554
122,261,4.132574413
123,263,4.071597051
124,267,4.15654883
125,269,4.165200594
126,271,4.052815688
127,273,4.007001038
128,278,3.941363604
129,280,4.047157017
130,284,4.200444238
131,289,4.156402393
132,291,3.960179912
133,292,3.947254471
134,295,4.056004427
135,297,4.024783743
136,298,3.975874208
137,299,4.062554541
138,301,4.075483419
139,302,4.06984537
140,303,4.150396902
141,307,4.090988076
142,308,4.118912703
143,310,4.004806391
144,313,3.983290916
145,317,4.110405581
146,318,3.967306618
147,319,3.756803037
148,320,3.826334166
149,322,3.765738029
150,325,3.708889105
151,326,3.581784189
152,327,3.520125702
153,330,3.616928789
154,331,3.633218453
155,333,3.669517516
156,339,3.649660211
157,341,3.621847575
158,344,3.640860406
159,345,3.677253767
160,347,3.722268314
161,348,3.521830192
162,353,3.397549555
163,354,3.1558774667
164,356,2.9843969088
165,358,2.8635114109
166,359,2.517911353
167,360,2.604024388
168,363,2.319336531
169,364,2.044907444
170,367,1.861701176
171,368,1.72720554
172,370,1.713067646
173,371,1.704819976
174,373,1.66550934
175,377,1.542512422
176,378,1.676788969
177,379,1.835871526
178,381,1.878589212
179,382,1.798987663
180,385,1.918416284
181,386,1.929584987
182,387,1.85548153
183,388,1.778826517
184,390,1.751908542
185,391,1.75616895
186,392,1.79997388
187,393,1.832217782
188,402,1.142861184
189,403,1.075747121
190,405,1.11208374
191,408,1.150200574
192,415,1.079003786
193,416,1.148312632
194,420,1.252507236
195,421,1.288847408
196,422,1.265065317
197,424,1.328365204
198,426,1.300893141
199,430,1.358362004
200,439,1.342688175
201,440,1.368999543
202,441,1.514093227
203,442,1.404471442
