0,10,4.758761063
1,11,4.7298384394
2,13,4.75308738712
3,14,4.725687475696
4,15,4.6521784937568
5,17,4.5471891490054395
6,18,4.490775472804351
7,19,4.411699625243481
8,20,4.359893747994785
9,24,4.242591379795828
10,33,4.233392229636662
11,34,4.17954259710933
12,36,4.112943412687463
13,39,4.051763210349971
14,40,3.9949196916799763
15,42,3.965011822943981
16,44,3.908964299755185
17,45,3.944710285804148
18,47,3.9618875270433183
19,49,3.956331722834655
20,50,4.019114525667724
21,53,4.014452056934179
22,54,4.005596193747343
23,55,3.9723661005978745
24,56,4.0641713118783
25,57,4.09117300250264
26,60,4.086848177802112
27,61,4.02893305884169
28,63,4.011959157273353
29,65,4.024895351218682
30,66,4.172123211174945
31,67,4.2558088361399555
32,68,4.353571197711965
33,71,4.454926751169571
34,72,4.528008019735657
35,73,4.490451857988526
36,74,4.436035836790821
37,76,4.420764809032657
38,79,4.445259563226125
39,84,4.4378118247809
40,85,4.3738970152247205
41,86,4.365515272979777
42,87,4.353392588983821
43,88,4.360624217587057
44,89,4.306561234469646
45,94,4.287916106775716
46,102,4.313277539620573
47,105,4.350099980696458
48,106,4.350782625957167
49,113,4.380248583365733
50,116,4.3303268458925865
51,118,4.31311530351407
52,119,4.298342138011256
53,120,4.2839179170090045
54,124,4.2580636382072035
55,125,4.297463995165763
56,126,4.34748507373261
57,129,4.340685890586088
58,130,4.310544562468871
59,133,4.281103495575096
60,137,4.280711295460077
61,139,4.255434086768061
62,141,4.279600526814449
63,142,4.2201601394515595
64,143,4.219252872961247
65,144,4.204451594368998
66,148,4.146796306095199
67,150,4.13806668847616
68,153,4.151848549180928
69,154,4.2158097333447415
70,155,4.303008982075793
71,157,4.355667500260634
72,158,4.329672147808507
73,159,4.281094480246806
74,162,4.304951013997445
75,164,4.3245800969979555
76,165,4.037756110798364
77,167,3.7272273886386915
78,168,3.5138352095109533
79,171,3.390211014008763
80,176,3.2794310922070107
81,177,3.1474579267656084
82,178,3.028735722612487
83,180,2.8952102334899896
84,181,2.7454769925919917
85,183,2.5956041340735934
86,185,2.4471603932588746
87,186,2.4335041936071
88,187,2.41350966628568
89,188,2.378543357828544
90,190,2.3495946942628354
91,191,2.3283626478102684
92,198,2.279248253648215
93,202,2.250791261918572
94,206,2.2095006471348575
95,207,2.191293816707886
96,208,2.177639658166309
97,212,2.1253316057330474
98,215,2.140861325386438
99,218,2.1066817217091502
100,219,2.0575615119673203
101,222,2.0242891177738565
102,223,1.996865126419085
103,225,1.9388025335352679
104,226,1.9700575920282142
105,227,1.9452305408225714
106,229,2.025674994258057
107,230,2.101822998606446
108,232,2.1572853950851565
109,233,2.215651298268125
110,234,2.2833998474145
111,237,2.3445985373316
112,240,2.36701132786528
113,245,2.347346148892224
114,247,2.3711495919137793
115,249,2.446324448531023
116,250,2.538739957224818
117,255,2.5801173583798542
118,258,2.6279364413038833
119,259,2.6890839370431068
120,260,2.729172646634485
121,261,2.739363517107588
122,263,2.7338286578860704
123,267,2.760195201108856
124,269,2.700540554287085
125,271,2.662689012229668
126,273,2.6170676157837343
127,278,2.565131114026987
128,280,2.5060690782215898
129,284,2.461564853177272
130,289,2.4152011861418177
131,291,2.388909827713454
132,292,2.4397222581707636
133,295,2.5204560587366105
134,297,2.462201592789288
135,298,2.4347655894314304
136,299,2.4329052331451444
137,301,2.3769880005161155
138,302,2.3531507522128923
139,303,2.341261716970314
140,307,2.369956354376251
141,308,2.376527982501001
142,310,2.381975031800801
143,313,2.4246972150406405
144,317,2.4202384802325123
145,318,2.3521699375860097
146,319,2.2833627964688077
147,320,2.2676239997750463
148,322,2.238732894620037
149,325,2.275510671896029
150,326,2.2474483951168236
151,327,2.194740026693459
152,330,2.0937957123547672
153,331,2.048423799483814
154,333,1.9601088337870511
155,339,1.966119969429641
156,341,1.9273254751437128
157,344,1.8722321357149703
158,345,1.9655187993719763
159,347,2.048763864497581
160,348,1.991093664198065
161,353,1.880924645158452
162,354,1.8874665775267616
163,356,1.8616436478214093
164,358,1.8593186916571274
165,359,1.957715842925702
166,360,2.0601658009405615
167,363,2.121331243552449
168,364,2.1505436984419593
169,367,2.2696147041535673
170,368,2.314668747322854
171,370,2.346147242258283
172,371,2.3624427726066264
173,373,2.415756332885301
174,377,2.406763870908241
175,378,2.3857749215265924
176,379,2.3890954384212737
177,381,2.387007269537019
178,382,2.3112169774296154
179,385,2.2402211569436923
180,386,2.195129816354954
181,387,2.121733682683963
182,388,2.1674083721471704
183,390,2.1517702999177364
184,391,2.063476282334189
185,392,2.129451621067351
186,393,2.1992143020538806
187,402,2.0026601082431044
188,403,1.8160128269944835
189,405,1.6418731157955868
190,408,1.4510090922364693
191,415,1.3432082461891754
192,416,1.2540446131513405
193,420,1.2299956311210725
194,421,1.1998572766968578
195,422,1.1633419111574863
196,424,1.136238748925989
197,426,1.0232283401407913
198,430,0.9358027919126332
199,439,0.9209779963301066
200,440,0.8713631550640852
201,441,0.8605332606512682
202,442,0.8160278307210147
203,444,0.7614031583768118
204,445,0.9648162589014495
205,448,1.0966831817211595
206,451,1.1690858279769276
207,458,1.264550682781542
208,459,1.3643574524252335
209,460,1.451856895140187
210,461,1.5841588429121494
211,463,1.9233932241297196
212,464,2.1907699431037755
213,465,2.2726790376830204
214,467,2.2714449931464165
215,468,2.221231764917133
216,469,2.0925597379337066
217,471,1.9772275823469654
218,473,1.8899778514775722
219,474,1.8449303777820578
220,478,1.8578999812256463
221,485,1.760150423180517
222,488,1.6751792991444137
223,489,1.6307972609155308
224,491,1.5274288295324245
225,493,1.4436500662259395
226,496,1.3443569911807516
227,507,1.2519892349446011
228,510,1.345979406955681
229,511,1.4203548685645448
230,512,1.5328235046516356
231,514,1.6810939395213085
232,516,1.817706682217047
233,517,1.8939927861736376
234,519,1.97690651213891
235,524,2.072032718911128
236,525,2.1091027301289023
237,531,2.1185941711031218
238,533,2.2219872680824975
239,534,2.232137026265998
240,535,2.2354556628127984
241,536,2.364297534250239
242,537,2.473028783000191
243,538,2.617214124600153
244,539,2.719007580680122
245,540,2.681454249344098
246,541,2.5563313404752783
247,542,2.4162161855802227
248,544,2.175008107264178
249,547,2.0268804002113425
250,548,1.8262802605690742
251,549,1.5847705142552593
252,551,1.3777078524042075
253,555,1.200787480723366
254,557,1.004949096978693
255,559,0.8635501379829543
256,563,0.7797712483863635
257,564,0.6948594367090908
258,565,0.5820577139672727
259,567,0.4950220153738182
260,569,0.5310863570990545
261,571,0.4776244108792436
262,573,0.5351375671033949
263,574,0.6357522870827159
264,577,0.7003953988661726
265,579,0.7397491352929381
266,580,0.7899990694343504
267,581,0.8344236539474803
268,582,0.8727364921579842
269,583,0.9106398069263875
270,584,0.9301256597411101
271,586,0.941377458592888
272,587,0.8937468154743103
273,592,0.9956242931794483
274,593,1.0296414445435587
275,595,1.016483873234847
276,596,1.0203658613878774
277,597,1.173490615310302
278,600,1.2626905988482415
279,602,1.4002817906785932
280,604,1.4011662163428746
281,606,1.5195424436742997
282,608,1.57935891713944
283,610,1.731669707711552
284,611,1.8268624243692415
285,612,1.8806985814953932
286,615,1.8996034265963146
287,619,1.8543975748770516
288,620,1.8623669431016412
289,622,1.8675338454813128
290,623,1.8071270145850502
291,625,1.7671255358680402
292,629,1.7621023694944322
293,634,1.7229716815955458
294,641,1.7232063336764367
295,642,1.7473459645411495
296,644,1.7417763320329196
297,645,1.8180508764263357
298,646,1.9288474865410685
299,647,2.080751849232855
300,648,2.1777933547862838
301,649,2.296757085629027
302,651,2.2660355979032216
303,652,2.3516572689225774
304,656,2.384058003738062
305,657,2.3567576199904496
306,659,2.2624318619923596
307,661,2.255054578593888
308,664,2.2009933910751105
309,666,2.197109886260088
310,667,2.2090832118080703
311,668,2.188656177646456
312,671,2.144481520317165
313,672,2.145359728253732
314,673,2.2270249788029854
315,674,2.357622641442388
316,675,2.3572353229539105
317,677,2.4234035217631282
318,678,2.3629943090105026
319,679,2.319406959208402
320,681,2.2937241693667216
321,682,2.2599254700933775
322,683,2.205995426074702
323,684,2.1050305196597616
324,685,2.1112552383278094
325,686,2.1058906002622475
326,688,1.979165097809798
327,689,1.8879832544478385
328,692,1.898715236558271
329,696,1.9410619006466168
330,699,1.8684401199172933
331,700,1.8059939285338347
332,701,1.9025665970270675
333,703,1.995230004621654
334,704,2.040682141497323
335,705,2.0576771879978586
336,706,2.1967183225982865
337,708,2.2769121922786293
338,709,2.2459203922229034
339,710,2.1396331393783226
340,714,2.1243436797026582
341,718,2.1178800149621266
342,719,2.0882563681697013
343,721,1.984102816735761
344,722,1.8673545983886088
345,723,1.6872701779108872
346,724,1.5554096329287097
347,725,1.4358023651429679
348,726,1.3709545463143744
349,729,1.3234060674514994
350,730,1.2577312467611994
351,736,1.3565882010089596
352,738,1.4350095020071678
353,739,1.4308355618057342
354,740,1.5247991996445873
355,741,1.70294220071567
356,743,1.777935558372536
357,746,1.774691659698029
358,747,1.816167685558423
359,750,1.8447662606467383
360,751,1.8331455619173909
361,752,1.8078977621339125
362,754,1.79898330790713
363,756,1.7923550657257041
364,759,1.8669498241805633
365,760,1.8785218433444508
366,762,2.5030313530755604
367,765,2.786201010460448
368,766,2.9540737587683585
369,767,2.8632366604146866
370,769,2.6644408275317493
371,770,2.4641251172253993
372,771,2.3306182069803194
373,773,2.2634241347842554
374,774,2.1803081264274042
375,775,2.159333769141923
376,780,2.057310956913539
377,784,1.948371475530831
378,785,1.795895311624665
379,787,1.6943134822997319
380,789,1.6117056048397855
381,791,1.4742670792718284
382,792,1.4184934586174627
383,793,1.5239219650939702
384,794,1.6300780024751762
385,795,1.695196488980141
386,796,1.6940737999841127
387,798,1.82074941198729
388,800,2.006475068389832
389,802,2.094272844311866
390,805,2.1763498978494926
391,807,2.255998488879594
392,808,2.249155926703675
393,809,2.24240558396294
394,813,2.230944919970352
395,815,2.1783647939762814
396,816,2.086986310981025
397,818,2.03640003598482
398,821,2.035852589187856
399,823,2.081192569150285
400,824,2.018949595720228
401,825,2.0140891641761822
402,828,1.952322696740946
403,831,1.8764848747927567
404,832,1.7365702328342054
405,834,1.6970554694673643
406,836,1.5909131207738916
407,838,1.5540780980191133
408,843,1.4565627438152908
409,845,1.4471352436522327
410,846,1.405207636921786
411,847,1.3542124919374288
412,848,1.470630385949943
413,851,1.5225370203599544
414,857,1.5502449334879636
415,859,1.5192204721903708
416,860,1.4818640565522967
417,861,1.5331788454418374
418,862,1.5642055775534698
419,863,1.532023003842776
420,867,1.581401704274221
421,869,1.5429153870193768
422,870,1.4521598604155015
423,873,1.447442001132401
424,874,1.4499955339059207
425,875,1.4254074831247365
426,876,1.4200383614997891
427,877,1.4599159007998312
428,879,1.452917110439865
429,880,1.445827036951892
430,881,1.4308735773615135
431,882,1.9125009698892108
432,884,2.1282397269113686
433,887,2.247267509529095
434,889,2.340560515423276
435,890,2.409627035338621
436,892,2.4773087996708965
437,893,2.453652309936717
438,896,2.2902013533493735
439,897,2.213706902679499
440,899,2.042019653143599
441,900,1.8615725767148792
442,907,1.7869677949719034
443,908,1.6505990523775227
444,909,1.5334860227020182
445,910,1.5034902021616146
446,911,1.4184086255292918
447,912,1.4010132320234334
